open,high,low,close,volume
-512.6499999999996,-104.3799999999992,44.6200000000008,206.97000000000116,22.098396999999977
231.97999999999956,87.72999999999956,122.14999999999964,148.95999999999913,-104.115227
104.02000000000044,119.54999999999927,187.85000000000036,11.360000000000582,-187.85791400000005
30.979999999999563,-83.30999999999949,-110.0,46.63999999999942,-72.26907899999998
62.02000000000044,-77.31999999999971,-398.8700000000008,-396.4300000000003,349.937167
-411.4400000000005,-357.9200000000001,-185.42999999999847,-203.5599999999995,-122.45271500000001
-220.85000000000036,30.0,-65.70000000000073,230.0,407.145485
247.29000000000087,-82.92000000000007,216.42000000000007,-225.0,-523.573725
-239.1299999999992,43.56999999999971,-26.420000000000073,218.3700000000008,-99.593954
214.15999999999985,290.02000000000044,282.03000000000065,240.63999999999942,242.57836300000002
272.9599999999991,19.030000000000655,132.97999999999956,-101.01000000000022,-90.4301230000001
-112.82999999999993,250.29999999999927,27.149999999999636,220.0,335.53815900000006
229.77000000000044,-171.67000000000007,-150.20000000000073,-246.21999999999935,397.4168480000001
-258.14999999999964,-197.48999999999978,-341.9399999999987,-186.82999999999993,210.94675099999995
-186.82999999999993,-120.86000000000058,151.47999999999956,176.04999999999927,-204.52722300000005
176.0599999999995,163.47999999999956,261.09000000000015,109.0,-130.7079819999999
116.98999999999978,93.82000000000153,98.45999999999913,38.0,81.80980799999998
30.0,257.71999999999935,49.409999999999854,374.97999999999956,369.04603199999997
374.9500000000007,19.860000000000582,59.54000000000087,-174.9499999999989,-50.20503800000006
-174.9300000000003,-51.98000000000138,-7.0,89.96999999999935,180.520626
99.95999999999913,1630.6100000000006,252.4300000000003,952.75,1413.557761
920.0400000000009,-313.1800000000003,788.5699999999997,-40.350000000000364,-1194.5433090000001
-10.020000000000437,-135.3099999999995,56.0,-17.289999999999054,-434.83715899999993
-10.0,-98.78000000000065,60.0,144.88999999999942,-172.74902399999996
157.96999999999935,373.77000000000044,84.98999999999978,-1.5100000000002183,404.26133000000004
-42.159999999999854,-182.4300000000003,50.05999999999949,169.51000000000022,-212.64294100000006
175.07999999999993,190.0,62.960000000000946,182.0,-71.10697099999993
189.11000000000058,-134.5699999999997,-418.0100000000002,-650.0100000000002,567.5419860000002
-668.9500000000007,-317.9899999999998,-290.0,210.0599999999995,-72.87612600000011
263.6800000000003,35.0,250.04000000000087,124.97000000000116,-1069.835521
95.25,155.51000000000022,357.9599999999991,178.75,92.47835100000009
185.02000000000044,84.48999999999978,21.829999999999927,-233.77000000000044,-220.6591860000001
-245.0,-230.13999999999942,-108.82999999999993,-99.98999999999978,-74.19675099999995
-99.98999999999978,90.13999999999942,12.0,226.9499999999989,-257.436104
226.9499999999989,-41.0,27.0,-7.449999999998909,374.2691679999999
-7.449999999998909,230.0,-60.01000000000022,252.61000000000058,1092.890638
255.48999999999978,101.0,409.0100000000002,-52.150000000001455,-942.41236
-55.030000000000655,-160.03000000000065,-329.0,-244.86999999999898,-171.21769200000006
-229.96999999999935,-19.969999999999345,-45.0,-127.10000000000036,1062.21254
-155.9300000000003,-300.0,-766.9599999999991,-448.9899999999998,377.99930100000006
-435.0599999999995,-228.21999999999935,296.7599999999984,240.95999999999913,-318.5595330000001
240.97999999999956,81.61999999999898,-32.92000000000007,-21.019999999998618,-222.26920900000005
-21.039999999999054,-52.600000000000364,88.13000000000102,-165.9400000000005,384.3770850000001
-150.96000000000095,48.090000000000146,-32.0,295.8799999999992,-177.24523900000008
280.0100000000002,339.1100000000006,391.9899999999998,246.3000000000011,-354.101666
257.0,23.0,92.64999999999964,-97.31000000000131,193.92883000000006
-107.11000000000058,89.07999999999993,-121.64999999999964,261.6600000000017,-180.1579959999999
261.6700000000001,-0.07999999999992724,201.0,-19.540000000000873,-31.022043000000167
-21.519999999998618,100.0,-160.0,-74.6299999999992,376.9626480000002
